Date,State,DailyCases,Deaths,Recovered,Vaccinated,Population,Vax_pct
2022-06-18,Maharashtra,313,8,258,13564710,33415579,40.59
2022-06-19,Maharashtra,251,6,207,13583335,33415579,40.65
2022-06-20,Maharashtra,0,0,0,13600370,33415579,40.7
2022-06-21,Maharashtra,363,9,299,13608960,33415579,40.73
2022-06-22,Maharashtra,0,0,0,13657606,33415579,40.87
2022-06-23,Maharashtra,0,0,0,13674229,33415579,40.92
2022-06-24,Maharashtra,0,0,0,13697865,33415579,40.99
2022-06-25,Maharashtra,314,8,259,13704976,33415579,41.01
2022-06-26,Maharashtra,0,0,0,13715583,33415579,41.05
2022-06-27,Maharashtra,267,6,220,13727299,33415579,41.08
2022-06-28,Maharashtra,0,0,0,13775835,33415579,41.23
2022-06-29,Maharashtra,0,0,0,13784648,33415579,41.25
2022-06-30,Maharashtra,329,8,271,13810342,33415579,41.33
2022-07-01,Maharashtra,0,0,0,13837551,33415579,41.41
2022-07-02,Maharashtra,686,17,565,13841203,33415579,41.42
2022-07-03,Maharashtra,0,0,0,13858750,33415579,41.47
2022-07-04,Maharashtra,45,1,37,13862793,33415579,41.49
2022-07-05,Maharashtra,463,11,382,13871539,33415579,41.51
2022-07-06,Maharashtra,53,1,44,13905303,33415579,41.61
2022-07-07,Maharashtra,357,9,294,13933724,33415579,41.7
2022-07-08,Maharashtra,0,0,0,13958463,33415579,41.77
2022-07-09,Maharashtra,0,0,0,13969135,33415579,41.8
2022-07-10,Maharashtra,119,3,98,14000346,33415579,41.9
2022-07-11,Maharashtra,324,8,267,14045578,33415579,42.03
2022-07-12,Maharashtra,231,6,190,14088061,33415579,42.16
2022-07-13,Maharashtra,203,5,167,14096720,33415579,42.19
2022-07-14,Maharashtra,318,8,262,14130789,33415579,42.29
2022-07-15,Maharashtra,143,3,118,14142984,33415579,42.32
2022-07-16,Maharashtra,0,0,0,14186073,33415579,42.45
2022-07-17,Maharashtra,433,10,357,14209722,33415579,42.52
2022-07-18,Maharashtra,0,0,0,14246856,33415579,42.64
2022-07-19,Maharashtra,94,2,77,14273821,33415579,42.72
2022-07-20,Maharashtra,54,1,45,14307540,33415579,42.82
2022-07-21,Maharashtra,14,0,12,14354284,33415579,42.96
2022-07-22,Maharashtra,0,0,0,14361018,33415579,42.98
2022-07-23,Maharashtra,0,0,0,14406198,33415579,43.11
2022-07-24,Maharashtra,0,0,0,14430339,33415579,43.18
2022-07-25,Maharashtra,248,6,204,14437443,33415579,43.21
2022-07-26,Maharashtra,0,0,0,14459097,33415579,43.27
2022-07-27,Maharashtra,0,0,0,14461889,33415579,43.28
2022-07-28,Maharashtra,125,3,103,14488923,33415579,43.36
2022-07-29,Maharashtra,0,0,0,14512539,33415579,43.43
2022-07-30,Maharashtra,0,0,0,14532096,33415579,43.49
2022-07-31,Maharashtra,25,1,21,14554307,33415579,43.56
2022-08-01,Maharashtra,85,2,70,14585328,33415579,43.65
2022-08-02,Maharashtra,0,0,0,14626663,33415579,43.77
2022-08-03,Maharashtra,42,1,35,14646285,33415579,43.83
2022-08-04,Maharashtra,120,3,99,14647127,33415579,43.83
2022-08-05,Maharashtra,0,0,0,14675007,33415579,43.92
2022-08-06,Maharashtra,64,2,53,14722242,33415579,44.06
2022-08-07,Maharashtra,0,0,0,14741985,33415579,44.12
2022-08-08,Maharashtra,37,1,30,14748117,33415579,44.14
2022-08-09,Maharashtra,217,5,179,14793205,33415579,44.27
2022-08-10,Maharashtra,0,0,0,14814169,33415579,44.33
2022-08-11,Maharashtra,274,7,226,14832839,33415579,44.39
2022-08-12,Maharashtra,237,6,195,14847606,33415579,44.43
2022-08-13,Maharashtra,272,7,224,14884152,33415579,44.54
2022-08-14,Maharashtra,121,3,100,14891440,33415579,44.56
2022-08-15,Maharashtra,330,8,272,14922126,33415579,44.66
2022-08-16,Maharashtra,116,3,96,14939561,33415579,44.71
2022-08-17,Maharashtra,0,0,0,14958837,33415579,44.77
2022-08-18,Maharashtra,0,0,0,14969621,33415579,44.8
2022-08-19,Maharashtra,0,0,0,15010002,33415579,44.92
2022-08-20,Maharashtra,0,0,0,15032678,33415579,44.99
2022-08-21,Maharashtra,107,3,88,15079056,33415579,45.13
2022-08-22,Maharashtra,0,0,0,15120455,33415579,45.25
2022-08-23,Maharashtra,603,15,497,15158479,33415579,45.36
2022-08-24,Maharashtra,0,0,0,15180989,33415579,45.43
2022-08-25,Maharashtra,0,0,0,15228418,33415579,45.57
2022-08-26,Maharashtra,0,0,0,15257665,33415579,45.66
2022-08-27,Maharashtra,0,0,0,15279480,33415579,45.73
2022-08-28,Maharashtra,0,0,0,15296851,33415579,45.78
2022-08-29,Maharashtra,8,0,7,15342538,33415579,45.91
2022-08-30,Maharashtra,0,0,0,15355248,33415579,45.95
2022-08-31,Maharashtra,497,12,410,15399059,33415579,46.08
2022-09-01,Maharashtra,0,0,0,15410489,33415579,46.12
2022-09-02,Maharashtra,0,0,0,15448608,33415579,46.23
2022-09-03,Maharashtra,245,6,202,15462716,33415579,46.27
2022-09-04,Maharashtra,0,0,0,15504476,33415579,46.4
2022-09-05,Maharashtra,162,4,134,15546256,33415579,46.52
2022-09-06,Maharashtra,0,0,0,15582762,33415579,46.63
2022-09-07,Maharashtra,0,0,0,15632366,33415579,46.78
2022-09-08,Maharashtra,37,1,30,15657981,33415579,46.86
2022-09-09,Maharashtra,0,0,0,15699916,33415579,46.98
2022-09-10,Maharashtra,0,0,0,15727536,33415579,47.07
2022-09-11,Maharashtra,37,1,30,15729472,33415579,47.07
2022-09-12,Maharashtra,63,2,52,15750356,33415579,47.13
2022-09-13,Maharashtra,0,0,0,15751978,33415579,47.14
2022-09-14,Maharashtra,0,0,0,15785192,33415579,47.24
2022-09-15,Maharashtra,65,2,54,15792813,33415579,47.26
2022-09-16,Maharashtra,0,0,0,15809052,33415579,47.31
2022-09-17,Maharashtra,0,0,0,15852623,33415579,47.44
2022-09-18,Maharashtra,160,4,132,15889605,33415579,47.55
2022-09-19,Maharashtra,0,0,0,15906407,33415579,47.6
2022-09-20,Maharashtra,0,0,0,15931662,33415579,47.68
2022-09-21,Maharashtra,0,0,0,15960714,33415579,47.76
2022-09-22,Maharashtra,0,0,0,15978373,33415579,47.82
2022-09-23,Maharashtra,0,0,0,16015864,33415579,47.93
2022-09-24,Maharashtra,608,15,501,16023225,33415579,47.95
2022-09-25,Maharashtra,170,4,140,16044548,33415579,48.02
2022-09-26,Maharashtra,0,0,0,16057324,33415579,48.05
2022-09-27,Maharashtra,212,5,175,16091278,33415579,48.16
2022-09-28,Maharashtra,0,0,0,16123288,33415579,48.25
2022-09-29,Maharashtra,0,0,0,16163640,33415579,48.37
2022-09-30,Maharashtra,0,0,0,16182132,33415579,48.43
2022-10-01,Maharashtra,607,15,500,16193670,33415579,48.46
2022-10-02,Maharashtra,0,0,0,16195328,33415579,48.47
2022-10-03,Maharashtra,94,2,77,16238358,33415579,48.6
2022-10-04,Maharashtra,0,0,0,16254844,33415579,48.64
2022-10-05,Maharashtra,222,5,183,16292573,33415579,48.76
2022-10-06,Maharashtra,88,2,73,16310890,33415579,48.81
2022-10-07,Maharashtra,376,9,310,16327490,33415579,48.86
2022-10-08,Maharashtra,215,5,177,16339205,33415579,48.9
2022-10-09,Maharashtra,0,0,0,16378272,33415579,49.01
2022-10-10,Maharashtra,875,21,721,16392587,33415579,49.06
2022-10-11,Maharashtra,167,4,138,16407402,33415579,49.1
2022-10-12,Maharashtra,0,0,0,16442648,33415579,49.21
2022-10-13,Maharashtra,62,1,51,16468547,33415579,49.28
2022-10-14,Maharashtra,189,5,156,16505860,33415579,49.4
2022-10-15,Maharashtra,178,4,147,16511037,33415579,49.41
2022-10-16,Maharashtra,149,4,123,16558981,33415579,49.55
2022-10-17,Maharashtra,290,7,239,16570817,33415579,49.59
2022-10-18,Maharashtra,260,6,214,16576721,33415579,49.61
2022-10-19,Maharashtra,0,0,0,16582189,33415579,49.62
2022-10-20,Maharashtra,632,15,521,16597775,33415579,49.67
2022-10-21,Maharashtra,591,14,487,16618950,33415579,49.73
2022-10-22,Maharashtra,240,6,198,16622802,33415579,49.75
2022-10-23,Maharashtra,12,0,10,16653930,33415579,49.84
2022-10-24,Maharashtra,17,0,14,16684595,33415579,49.93
2022-10-25,Maharashtra,0,0,0,16723450,33415579,50.05
2022-10-26,Maharashtra,0,0,0,16724269,33415579,50.05
2022-10-27,Maharashtra,0,0,0,16729081,33415579,50.06
2022-10-28,Maharashtra,459,11,378,16739348,33415579,50.09
2022-10-29,Maharashtra,353,9,291,16761255,33415579,50.16
2022-10-30,Maharashtra,0,0,0,16790604,33415579,50.25
2022-10-31,Maharashtra,267,6,220,16800695,33415579,50.28
2022-11-01,Maharashtra,0,0,0,16818631,33415579,50.33
2022-11-02,Maharashtra,0,0,0,16844306,33415579,50.41
2022-11-03,Maharashtra,148,4,122,16871524,33415579,50.49
2022-11-04,Maharashtra,0,0,0,16897844,33415579,50.57
2022-11-05,Maharashtra,0,0,0,16929855,33415579,50.66
2022-11-06,Maharashtra,24,1,20,16967635,33415579,50.78
2022-11-07,Maharashtra,24,1,20,17009582,33415579,50.9
2022-11-08,Maharashtra,0,0,0,17057849,33415579,51.05
2022-11-09,Maharashtra,134,3,110,17077492,33415579,51.11
2022-11-10,Maharashtra,318,8,262,17093900,33415579,51.16
2022-11-11,Maharashtra,122,3,101,17107844,33415579,51.2
2022-11-12,Maharashtra,0,0,0,17125348,33415579,51.25
2022-11-13,Maharashtra,807,19,665,17152288,33415579,51.33
2022-11-14,Maharashtra,0,0,0,17182497,33415579,51.42
2022-11-15,Maharashtra,232,6,191,17185981,33415579,51.43
2022-11-16,Maharashtra,73,2,60,17235919,33415579,51.58
2022-11-17,Maharashtra,604,15,498,17238014,33415579,51.59
2022-11-18,Maharashtra,116,3,96,17258063,33415579,51.65
2022-11-19,Maharashtra,180,4,148,17280674,33415579,51.71
2022-11-20,Maharashtra,152,4,125,17297937,33415579,51.77
2022-11-21,Maharashtra,0,0,0,17308840,33415579,51.8
2022-11-22,Maharashtra,0,0,0,17335367,33415579,51.88
2022-11-23,Maharashtra,0,0,0,17335727,33415579,51.88
2022-11-24,Maharashtra,287,7,237,17372895,33415579,51.99
2022-11-25,Maharashtra,70,2,58,17406863,33415579,52.09
2022-11-26,Maharashtra,0,0,0,17445410,33415579,52.21
2022-11-27,Maharashtra,412,10,340,17486217,33415579,52.33
2022-11-28,Maharashtra,0,0,0,17530593,33415579,52.46
2022-11-29,Maharashtra,0,0,0,17537986,33415579,52.48
2022-11-30,Maharashtra,0,0,0,17579737,33415579,52.61
2022-12-01,Maharashtra,362,9,298,17607932,33415579,52.69
2022-12-02,Maharashtra,0,0,0,17614106,33415579,52.71
2022-12-03,Maharashtra,290,7,239,17663305,33415579,52.86
2022-12-04,Maharashtra,0,0,0,17703891,33415579,52.98
2022-12-05,Maharashtra,307,7,253,17717328,33415579,53.02
2022-12-06,Maharashtra,0,0,0,17761856,33415579,53.15
2022-12-07,Maharashtra,123,3,101,17798396,33415579,53.26
2022-12-08,Maharashtra,79,2,65,17820750,33415579,53.33
2022-12-09,Maharashtra,101,2,83,17828855,33415579,53.35
2022-12-10,Maharashtra,505,12,416,17865410,33415579,53.46
2022-12-11,Maharashtra,0,0,0,17912014,33415579,53.6
2022-12-12,Maharashtra,0,0,0,17921649,33415579,53.63
2022-12-13,Maharashtra,59,1,49,17921670,33415579,53.63
2022-12-14,Maharashtra,14,0,12,17933145,33415579,53.67
2022-12-15,Maharashtra,0,0,0,17947881,33415579,53.71
2022-12-16,Maharashtra,0,0,0,17966838,33415579,53.77
2022-12-17,Maharashtra,459,11,378,18015659,33415579,53.91
2022-12-18,Maharashtra,0,0,0,18063831,33415579,54.06
2022-12-19,Maharashtra,731,18,602,18097365,33415579,54.16
2022-12-20,Maharashtra,158,4,130,18108234,33415579,54.19
2022-12-21,Maharashtra,0,0,0,18118826,33415579,54.22
2022-12-22,Maharashtra,166,4,137,18122907,33415579,54.23
2022-12-23,Maharashtra,33,1,27,18162475,33415579,54.35
2022-12-24,Maharashtra,403,10,332,18173516,33415579,54.39
2022-12-25,Maharashtra,0,0,0,18218420,33415579,54.52
2022-12-26,Maharashtra,0,0,0,18248438,33415579,54.61
2022-12-27,Maharashtra,108,3,89,18272801,33415579,54.68
2022-12-28,Maharashtra,251,6,207,18319265,33415579,54.82
2022-12-29,Maharashtra,86,2,71,18327066,33415579,54.85
2022-12-30,Maharashtra,202,5,166,18350251,33415579,54.92
2022-12-31,Maharashtra,158,4,130,18363180,33415579,54.95
2021-01-01,Karnataka,3214,72,2848,33082,15915325,0.21
2021-01-02,Karnataka,3498,78,3100,68086,15915325,0.43
2021-01-03,Karnataka,3645,82,3230,82476,15915325,0.52
2021-01-04,Karnataka,3817,86,3382,86421,15915325,0.54
2021-01-05,Karnataka,3787,85,3356,97992,15915325,0.62
2021-01-06,Karnataka,4020,90,3562,120123,15915325,0.75
2021-01-07,Karnataka,3961,89,3510,137020,15915325,0.86
2021-01-08,Karnataka,3888,87,3445,146673,15915325,0.92
2021-01-09,Karnataka,4649,104,4120,147306,15915325,0.93
2021-01-10,Karnataka,4656,104,4126,182186,15915325,1.14
2021-01-11,Karnataka,5407,121,4791,215533,15915325,1.35
2021-01-12,Karnataka,4638,104,4110,223601,15915325,1.4
2021-01-13,Karnataka,5594,126,4957,262759,15915325,1.65
2021-01-14,Karnataka,6363,143,5639,311637,15915325,1.96
2021-01-15,Karnataka,5896,132,5225,361628,15915325,2.27
2021-01-16,Karnataka,6179,139,5476,371354,15915325,2.33
2021-01-17,Karnataka,6542,147,5797,392713,15915325,2.47
2021-01-18,Karnataka,6804,153,6029,395348,15915325,2.48
2021-01-19,Karnataka,6774,152,6003,395963,15915325,2.49
2021-01-20,Karnataka,6842,154,6063,438140,15915325,2.75
2021-01-21,Karnataka,7592,170,6728,486542,15915325,3.06
2021-01-22,Karnataka,7080,159,6274,496655,15915325,3.12
2021-01-23,Karnataka,8162,183,7233,519840,15915325,3.27
2021-01-24,Karnataka,8059,181,7142,521040,15915325,3.27
2021-01-25,Karnataka,8445,189,7484,561827,15915325,3.53
2021-01-26,Karnataka,8557,192,7583,589230,15915325,3.7
2021-01-27,Karnataka,9418,211,8346,603837,15915325,3.79
2021-01-28,Karnataka,9340,210,8277,652298,15915325,4.1
2021-01-29,Karnataka,9448,212,8372,659098,15915325,4.14
2021-01-30,Karnataka,9721,218,8614,672472,15915325,4.23
2021-01-31,Karnataka,10065,226,8919,709858,15915325,4.46
2021-02-01,Karnataka,11114,249,9849,730294,15915325,4.59
2021-02-02,Karnataka,10286,231,9115,765321,15915325,4.81
2021-02-03,Karnataka,11294,253,10008,777179,15915325,4.88
2021-02-04,Karnataka,11427,256,10126,810097,15915325,5.09
2021-02-05,Karnataka,12008,269,10641,837996,15915325,5.27
2021-02-06,Karnataka,12023,270,10654,840347,15915325,5.28
2021-02-07,Karnataka,12123,272,10743,856486,15915325,5.38
2021-02-08,Karnataka,12716,285,11268,871358,15915325,5.47
2021-02-09,Karnataka,12765,286,11312,900926,15915325,5.66
2021-02-10,Karnataka,13208,296,11704,922840,15915325,5.8
2021-02-11,Karnataka,13693,307,12134,946741,15915325,5.95
2021-02-12,Karnataka,13573,305,12028,955217,15915325,6.0
2021-02-13,Karnataka,13695,307,12136,1001662,15915325,6.29
2021-02-14,Karnataka,13905,312,12322,1039147,15915325,6.53
2021-02-15,Karnataka,14504,325,12853,1072647,15915325,6.74
2021-02-16,Karnataka,14373,323,12737,1086429,15915325,6.83
2021-02-17,Karnataka,14795,332,13111,1120558,15915325,7.04
2021-02-18,Karnataka,14868,334,13175,1132303,15915325,7.11
2021-02-19,Karnataka,15564,349,13792,1156626,15915325,7.27
2021-02-20,Karnataka,15433,346,13676,1170038,15915325,7.35
2021-02-21,Karnataka,15514,348,13748,1185195,15915325,7.45
2021-02-22,Karnataka,15803,355,14004,1217664,15915325,7.65
2021-02-23,Karnataka,16193,363,14349,1233362,15915325,7.75
2021-02-24,Karnataka,16442,369,14570,1269868,15915325,7.98
2021-02-25,Karnataka,16875,379,14954,1295067,15915325,8.14
2021-02-26,Karnataka,16958,381,15027,1344121,15915325,8.45
2021-02-27,Karnataka,17315,389,15344,1353716,15915325,8.51
2021-02-28,Karnataka,17528,393,15532,1400958,15915325,8.8
2021-03-01,Karnataka,17796,399,15770,1407579,15915325,8.84
2021-03-02,Karnataka,17173,385,15218,1435063,15915325,9.02
2021-03-03,Karnataka,17569,394,15569,1453681,15915325,9.13
2021-03-04,Karnataka,18225,409,16150,1491295,15915325,9.37
2021-03-05,Karnataka,18264,410,16185,1497818,15915325,9.41
2021-03-06,Karnataka,18625,418,16505,1510556,15915325,9.49
2021-03-07,Karnataka,17990,404,15942,1522094,15915325,9.56
2021-03-08,Karnataka,18421,413,16324,1568131,15915325,9.85
2021-03-09,Karnataka,18573,417,16459,1594882,15915325,10.02
2021-03-10,Karnataka,18800,422,16660,1603093,15915325,10.07
2021-03-11,Karnataka,18838,423,16693,1642597,15915325,10.32
2021-03-12,Karnataka,19033,427,16866,1656875,15915325,10.41
2021-03-13,Karnataka,18911,424,16758,1668113,15915325,10.48
2021-03-14,Karnataka,19399,435,17190,1692829,15915325,10.64
2021-03-15,Karnataka,19525,438,17302,1732412,15915325,10.89
2021-03-16,Karnataka,18701,420,16572,1774389,15915325,11.15
2021-03-17,Karnataka,19056,428,16887,1775166,15915325,11.15
2021-03-18,Karnataka,19277,433,17082,1820069,15915325,11.44
2021-03-19,Karnataka,19196,431,17011,1869920,15915325,11.75
2021-03-20,Karnataka,18869,423,16721,1885964,15915325,11.85
2021-03-21,Karnataka,19027,427,16861,1911810,15915325,12.01
2021-03-22,Karnataka,18423,413,16326,1930629,15915325,12.13
2021-03-23,Karnataka,18829,422,16685,1954423,15915325,12.28
2021-03-24,Karnataka,18321,411,16235,1987039,15915325,12.49
2021-03-25,Karnataka,18825,422,16682,2019566,15915325,12.69
2021-03-26,Karnataka,18240,409,16163,2043300,15915325,12.84
2021-03-27,Karnataka,18515,415,16407,2067058,15915325,12.99
2021-03-28,Karnataka,18442,414,16342,2091486,15915325,13.14
2021-03-29,Karnataka,18239,409,16163,2111887,15915325,13.27
2021-03-30,Karnataka,17887,401,15851,2118047,15915325,13.31
2021-03-31,Karnataka,17863,401,15829,2136596,15915325,13.42
2021-04-01,Karnataka,18120,407,16057,2172372,15915325,13.65
2021-04-02,Karnataka,17469,392,15480,2221263,15915325,13.96
2021-04-03,Karnataka,17425,391,15441,2261897,15915325,14.21
2021-04-04,Karnataka,17064,383,15121,2304971,15915325,14.48
2021-04-05,Karnataka,17341,389,15367,2344126,15915325,14.73
2021-04-06,Karnataka,16855,378,14936,2369246,15915325,14.89
2021-04-07,Karnataka,16391,368,14525,2403346,15915325,15.1
2021-04-08,Karnataka,16403,368,14536,2445168,15915325,15.36
2021-04-09,Karnataka,16103,361,14270,2456313,15915325,15.43
2021-04-10,Karnataka,16361,367,14498,2463767,15915325,15.48
2021-04-11,Karnataka,15691,352,13905,2477085,15915325,15.56
2021-04-12,Karnataka,15045,338,13332,2503557,15915325,15.73
2021-04-13,Karnataka,15360,345,13611,2542867,15915325,15.98
2021-04-14,Karnataka,15491,348,13727,2565375,15915325,16.12
2021-04-15,Karnataka,15055,338,13341,2614518,15915325,16.43
2021-04-16,Karnataka,14102,316,12497,2630762,15915325,16.53
2021-04-17,Karnataka,14085,316,12481,2653860,15915325,16.67
2021-04-18,Karnataka,13886,312,12305,2699781,15915325,16.96
2021-04-19,Karnataka,13617,306,12067,2708316,15915325,17.02
2021-04-20,Karnataka,13461,302,11928,2749940,15915325,17.28
2021-04-21,Karnataka,12966,291,11490,2757490,15915325,17.33
2021-04-22,Karnataka,12516,281,11091,2802844,15915325,17.61
2021-04-23,Karnataka,12796,287,11339,2819005,15915325,17.71
2021-04-24,Karnataka,11892,267,10538,2850765,15915325,17.91
2021-04-25,Karnataka,11707,263,10374,2886350,15915325,18.14
2021-04-26,Karnataka,11327,254,10037,2905161,15915325,18.25
2021-04-27,Karnataka,11568,260,10251,2932675,15915325,18.43
2021-04-28,Karnataka,11136,250,9868,2970515,15915325,18.66
2021-04-29,Karnataka,11090,249,9827,3014308,15915325,18.94
2021-04-30,Karnataka,10312,231,9138,3019736,15915325,18.97
2021-05-01,Karnataka,9896,222,8769,3044508,15915325,19.13
2021-05-02,Karnataka,9865,221,8742,3087161,15915325,19.4
2021-05-03,Karnataka,9672,217,8571,3114955,15915325,19.57
2021-05-04,Karnataka,9521,214,8437,3116393,15915325,19.58
2021-05-05,Karnataka,8688,195,7699,3122668,15915325,19.62
2021-05-06,Karnataka,9075,204,8042,3163578,15915325,19.88
2021-05-07,Karnataka,8405,189,7448,3184745,15915325,20.01
2021-05-08,Karnataka,8224,185,7288,3219942,15915325,20.23
2021-05-09,Karnataka,8520,191,7550,3264573,15915325,20.51
2021-05-10,Karnataka,7268,163,6441,3268996,15915325,20.54
2021-05-11,Karnataka,7778,175,6892,3291751,15915325,20.68
2021-05-12,Karnataka,7541,169,6682,3299100,15915325,20.73
2021-05-13,Karnataka,6968,156,6175,3341210,15915325,20.99
2021-05-14,Karnataka,6854,154,6074,3363829,15915325,21.14
2021-05-15,Karnataka,7134,160,6322,3407661,15915325,21.41
2021-05-16,Karnataka,7141,160,6328,3422654,15915325,21.51
2021-05-17,Karnataka,6662,149,5904,3429920,15915325,21.55
2021-05-18,Karnataka,6705,150,5942,3473284,15915325,21.82
2021-05-19,Karnataka,5734,129,5081,3503943,15915325,22.02
2021-05-20,Karnataka,5276,118,4675,3513584,15915325,22.08
2021-05-21,Karnataka,5549,125,4917,3548297,15915325,22.29
2021-05-22,Karnataka,5627,126,4986,3569150,15915325,22.43
2021-05-23,Karnataka,4657,104,4127,3571481,15915325,22.44
2021-05-24,Karnataka,4769,107,4226,3584504,15915325,22.52
2021-05-25,Karnataka,4642,104,4114,3622008,15915325,22.76
2021-05-26,Karnataka,4840,109,4289,3628367,15915325,22.8
2021-05-27,Karnataka,4655,104,4125,3645249,15915325,22.9
2021-05-28,Karnataka,4213,95,3733,3658236,15915325,22.99
2021-05-29,Karnataka,4366,98,3869,3694882,15915325,23.22
2021-05-30,Karnataka,3841,86,3404,3737881,15915325,23.49
2021-05-31,Karnataka,3936,88,3488,3777260,15915325,23.73
2021-06-01,Karnataka,3570,80,3164,3813035,15915325,23.96
2021-06-02,Karnataka,3796,85,3364,3817512,15915325,23.99
2021-06-03,Karnataka,3500,79,3102,3863224,15915325,24.27
2021-06-04,Karnataka,3852,86,3413,3871315,15915325,24.32
2021-06-05,Karnataka,3549,80,3145,3891578,15915325,24.45
2021-06-06,Karnataka,3407,76,3019,3932967,15915325,24.71
2021-06-07,Karnataka,3929,88,3482,3944987,15915325,24.79
2021-06-08,Karnataka,3444,77,3052,3955827,15915325,24.86
2021-06-09,Karnataka,3156,71,2797,3957142,15915325,24.86
2021-06-10,Karnataka,3034,68,2689,3975052,15915325,24.98
2021-06-11,Karnataka,2804,63,2485,3999809,15915325,25.13
2021-06-12,Karnataka,3093,69,2741,4023178,15915325,25.28
2021-06-13,Karnataka,3166,71,2806,4025164,15915325,25.29
2021-06-14,Karnataka,2466,55,2185,4035412,15915325,25.36
2021-06-15,Karnataka,2604,58,2308,4035625,15915325,25.36
2021-06-16,Karnataka,2836,64,2513,4046873,15915325,25.43
2021-06-17,Karnataka,2646,59,2345,4077108,15915325,25.62
2021-06-18,Karnataka,2977,67,2638,4077544,15915325,25.62
2021-06-19,Karnataka,3014,68,2671,4085785,15915325,25.67
2021-06-20,Karnataka,2923,66,2590,4112985,15915325,25.84
2021-06-21,Karnataka,3130,70,2774,4140973,15915325,26.02
2021-06-22,Karnataka,2800,63,2481,4185784,15915325,26.3
