StudentID,Gender,Section,Attendance_%,StudyHrs_day,Subject,Score,Pass
S0358,Female,D,63.5,3.3,History,79.1,Pass
S0358,Female,D,63.5,3.3,CS,74.3,Pass
S0359,Male,A,87.2,5.5,Maths,83.9,Pass
S0359,Male,A,87.2,5.5,Science,77.1,Pass
S0359,Male,A,87.2,5.5,English,90.3,Pass
S0359,Male,A,87.2,5.5,History,92.4,Pass
S0359,Male,A,87.2,5.5,CS,81.5,Pass
S0360,Female,C,48.8,5.7,Maths,69.8,Pass
S0360,Female,C,48.8,5.7,Science,86.9,Pass
S0360,Female,C,48.8,5.7,English,70.7,Pass
S0360,Female,C,48.8,5.7,History,71.7,Pass
S0360,Female,C,48.8,5.7,CS,75.8,Pass
S0361,Female,D,43.6,3.3,Maths,63.7,Pass
S0361,Female,D,43.6,3.3,Science,56.5,Pass
S0361,Female,D,43.6,3.3,English,68.5,Pass
S0361,Female,D,43.6,3.3,History,64.3,Pass
S0361,Female,D,43.6,3.3,CS,83.1,Pass
S0362,Male,C,92.9,4.3,Maths,89.4,Pass
S0362,Male,C,92.9,4.3,Science,75.5,Pass
S0362,Male,C,92.9,4.3,English,88.8,Pass
S0362,Male,C,92.9,4.3,History,84.6,Pass
S0362,Male,C,92.9,4.3,CS,94.6,Pass
S0363,Male,A,76.7,2.2,Maths,67.1,Pass
S0363,Male,A,76.7,2.2,Science,74.3,Pass
S0363,Male,A,76.7,2.2,English,71.4,Pass
S0363,Male,A,76.7,2.2,History,73.0,Pass
S0363,Male,A,76.7,2.2,CS,63.5,Pass
S0364,Male,D,72.6,2.7,Maths,77.8,Pass
S0364,Male,D,72.6,2.7,Science,76.3,Pass
S0364,Male,D,72.6,2.7,English,84.9,Pass
S0364,Male,D,72.6,2.7,History,72.0,Pass
S0364,Male,D,72.6,2.7,CS,68.0,Pass
S0365,Female,A,57.8,4.2,Maths,78.6,Pass
S0365,Female,A,57.8,4.2,Science,62.8,Pass
S0365,Female,A,57.8,4.2,English,81.5,Pass
S0365,Female,A,57.8,4.2,History,81.5,Pass
S0365,Female,A,57.8,4.2,CS,83.3,Pass
S0366,Male,C,74.9,4.0,Maths,79.3,Pass
S0366,Male,C,74.9,4.0,Science,70.7,Pass
S0366,Male,C,74.9,4.0,English,76.6,Pass
S0366,Male,C,74.9,4.0,History,79.4,Pass
S0366,Male,C,74.9,4.0,CS,70.0,Pass
S0367,Female,C,95.6,2.5,Maths,92.1,Pass
S0367,Female,C,95.6,2.5,Science,84.6,Pass
S0367,Female,C,95.6,2.5,English,69.9,Pass
S0367,Female,C,95.6,2.5,History,97.6,Pass
S0367,Female,C,95.6,2.5,CS,79.8,Pass
S0368,Female,B,69.5,2.9,Maths,60.8,Pass
S0368,Female,B,69.5,2.9,Science,63.4,Pass
S0368,Female,B,69.5,2.9,English,86.6,Pass
S0368,Female,B,69.5,2.9,History,89.9,Pass
S0368,Female,B,69.5,2.9,CS,81.8,Pass
S0369,Male,B,97.5,2.4,Maths,92.2,Pass
S0369,Male,B,97.5,2.4,Science,91.2,Pass
S0369,Male,B,97.5,2.4,English,84.6,Pass
S0369,Male,B,97.5,2.4,History,82.3,Pass
S0369,Male,B,97.5,2.4,CS,84.4,Pass
S0370,Female,A,83.6,4.7,Maths,86.8,Pass
S0370,Female,A,83.6,4.7,Science,72.0,Pass
S0370,Female,A,83.6,4.7,English,86.8,Pass
S0370,Female,A,83.6,4.7,History,94.0,Pass
S0370,Female,A,83.6,4.7,CS,77.4,Pass
S0371,Female,D,73.3,1.0,Maths,66.0,Pass
S0371,Female,D,73.3,1.0,Science,73.9,Pass
S0371,Female,D,73.3,1.0,English,62.6,Pass
S0371,Female,D,73.3,1.0,History,55.9,Pass
S0371,Female,D,73.3,1.0,CS,80.6,Pass
S0372,Male,A,73.2,2.5,Maths,67.4,Pass
S0372,Male,A,73.2,2.5,Science,72.1,Pass
S0372,Male,A,73.2,2.5,English,65.8,Pass
S0372,Male,A,73.2,2.5,History,84.7,Pass
S0372,Male,A,73.2,2.5,CS,80.5,Pass
S0373,Male,B,65.7,1.2,Maths,64.7,Pass
S0373,Male,B,65.7,1.2,Science,55.3,Pass
S0373,Male,B,65.7,1.2,English,63.7,Pass
S0373,Male,B,65.7,1.2,History,72.8,Pass
S0373,Male,B,65.7,1.2,CS,69.0,Pass
S0374,Male,C,93.1,4.6,Maths,83.3,Pass
S0374,Male,C,93.1,4.6,Science,84.3,Pass
S0374,Male,C,93.1,4.6,English,89.8,Pass
S0374,Male,C,93.1,4.6,History,81.8,Pass
S0374,Male,C,93.1,4.6,CS,86.7,Pass
S0375,Male,C,76.8,1.3,Maths,60.8,Pass
S0375,Male,C,76.8,1.3,Science,96.2,Pass
S0375,Male,C,76.8,1.3,English,67.8,Pass
S0375,Male,C,76.8,1.3,History,72.7,Pass
S0375,Male,C,76.8,1.3,CS,76.3,Pass
S0376,Male,C,83.9,4.0,Maths,74.2,Pass
S0376,Male,C,83.9,4.0,Science,78.4,Pass
S0376,Male,C,83.9,4.0,English,78.2,Pass
S0376,Male,C,83.9,4.0,History,69.1,Pass
S0376,Male,C,83.9,4.0,CS,82.7,Pass
S0377,Female,C,77.8,6.5,Maths,64.8,Pass
S0377,Female,C,77.8,6.5,Science,98.8,Pass
S0377,Female,C,77.8,6.5,English,89.2,Pass
S0377,Female,C,77.8,6.5,History,87.6,Pass
S0377,Female,C,77.8,6.5,CS,63.9,Pass
S0378,Male,C,86.2,6.5,Maths,76.0,Pass
S0378,Male,C,86.2,6.5,Science,97.8,Pass
S0378,Male,C,86.2,6.5,English,100.0,Pass
S0378,Male,C,86.2,6.5,History,95.8,Pass
S0378,Male,C,86.2,6.5,CS,94.3,Pass
S0379,Male,D,82.8,1.3,Maths,77.7,Pass
S0379,Male,D,82.8,1.3,Science,64.0,Pass
S0379,Male,D,82.8,1.3,English,82.4,Pass
S0379,Male,D,82.8,1.3,History,61.4,Pass
S0379,Male,D,82.8,1.3,CS,60.3,Pass
S0380,Female,B,67.0,4.4,Maths,61.2,Pass
S0380,Female,B,67.0,4.4,Science,83.7,Pass
S0380,Female,B,67.0,4.4,English,73.4,Pass
S0380,Female,B,67.0,4.4,History,75.0,Pass
S0380,Female,B,67.0,4.4,CS,73.8,Pass
S0381,Female,D,73.0,2.5,Maths,60.7,Pass
S0381,Female,D,73.0,2.5,Science,65.2,Pass
S0381,Female,D,73.0,2.5,English,65.7,Pass
S0381,Female,D,73.0,2.5,History,57.9,Pass
S0381,Female,D,73.0,2.5,CS,66.9,Pass
S0382,Female,D,69.0,2.2,Maths,59.3,Pass
S0382,Female,D,69.0,2.2,Science,75.9,Pass
S0382,Female,D,69.0,2.2,English,76.7,Pass
S0382,Female,D,69.0,2.2,History,57.2,Pass
S0382,Female,D,69.0,2.2,CS,67.2,Pass
S0383,Female,D,80.8,3.8,Maths,95.5,Pass
S0383,Female,D,80.8,3.8,Science,67.1,Pass
S0383,Female,D,80.8,3.8,English,81.2,Pass
S0383,Female,D,80.8,3.8,History,78.0,Pass
S0383,Female,D,80.8,3.8,CS,87.8,Pass
S0384,Male,D,87.6,5.8,Maths,85.9,Pass
S0384,Male,D,87.6,5.8,Science,78.6,Pass
S0384,Male,D,87.6,5.8,English,83.6,Pass
S0384,Male,D,87.6,5.8,History,83.8,Pass
S0384,Male,D,87.6,5.8,CS,82.0,Pass
S0385,Male,D,55.0,4.9,Maths,58.1,Pass
S0385,Male,D,55.0,4.9,Science,83.7,Pass
S0385,Male,D,55.0,4.9,English,82.0,Pass
S0385,Male,D,55.0,4.9,History,60.9,Pass
S0385,Male,D,55.0,4.9,CS,68.3,Pass
S0386,Female,A,86.4,2.9,Maths,74.5,Pass
S0386,Female,A,86.4,2.9,Science,65.2,Pass
S0386,Female,A,86.4,2.9,English,58.1,Pass
S0386,Female,A,86.4,2.9,History,70.1,Pass
S0386,Female,A,86.4,2.9,CS,73.2,Pass
S0387,Female,D,87.2,5.1,Maths,66.9,Pass
S0387,Female,D,87.2,5.1,Science,83.0,Pass
S0387,Female,D,87.2,5.1,English,92.9,Pass
S0387,Female,D,87.2,5.1,History,89.7,Pass
S0387,Female,D,87.2,5.1,CS,80.0,Pass
S0388,Female,C,70.0,0.6,Maths,48.9,Pass
S0388,Female,C,70.0,0.6,Science,74.4,Pass
S0388,Female,C,70.0,0.6,English,68.7,Pass
S0388,Female,C,70.0,0.6,History,71.5,Pass
S0388,Female,C,70.0,0.6,CS,86.6,Pass
S0389,Male,B,64.4,2.9,Maths,61.8,Pass
S0389,Male,B,64.4,2.9,Science,41.3,Pass
S0389,Male,B,64.4,2.9,English,59.5,Pass
S0389,Male,B,64.4,2.9,History,74.9,Pass
S0389,Male,B,64.4,2.9,CS,70.3,Pass
S0390,Female,C,78.6,2.8,Maths,62.0,Pass
S0390,Female,C,78.6,2.8,Science,59.9,Pass
S0390,Female,C,78.6,2.8,English,70.6,Pass
S0390,Female,C,78.6,2.8,History,61.7,Pass
S0390,Female,C,78.6,2.8,CS,79.3,Pass
S0391,Female,B,87.0,4.1,Maths,75.2,Pass
S0391,Female,B,87.0,4.1,Science,73.1,Pass
S0391,Female,B,87.0,4.1,English,71.8,Pass
S0391,Female,B,87.0,4.1,History,82.0,Pass
S0391,Female,B,87.0,4.1,CS,79.8,Pass
S0392,Male,C,82.5,3.7,Maths,79.2,Pass
S0392,Male,C,82.5,3.7,Science,78.9,Pass
S0392,Male,C,82.5,3.7,English,76.4,Pass
S0392,Male,C,82.5,3.7,History,66.8,Pass
S0392,Male,C,82.5,3.7,CS,69.8,Pass
S0393,Female,D,74.7,3.8,Maths,71.0,Pass
S0393,Female,D,74.7,3.8,Science,95.6,Pass
S0393,Female,D,74.7,3.8,English,61.5,Pass
S0393,Female,D,74.7,3.8,History,70.8,Pass
S0393,Female,D,74.7,3.8,CS,76.0,Pass
S0394,Female,A,71.1,3.7,Maths,70.8,Pass
S0394,Female,A,71.1,3.7,Science,84.6,Pass
S0394,Female,A,71.1,3.7,English,70.7,Pass
S0394,Female,A,71.1,3.7,History,71.5,Pass
S0394,Female,A,71.1,3.7,CS,82.0,Pass
S0395,Male,B,93.0,4.0,Maths,99.1,Pass
S0395,Male,B,93.0,4.0,Science,95.0,Pass
S0395,Male,B,93.0,4.0,English,79.6,Pass
S0395,Male,B,93.0,4.0,History,80.5,Pass
S0395,Male,B,93.0,4.0,CS,81.4,Pass
S0396,Male,D,74.7,4.8,Maths,78.5,Pass
S0396,Male,D,74.7,4.8,Science,68.5,Pass
S0396,Male,D,74.7,4.8,English,86.4,Pass
S0396,Male,D,74.7,4.8,History,79.1,Pass
S0396,Male,D,74.7,4.8,CS,76.6,Pass
S0397,Female,B,77.9,4.2,Maths,64.1,Pass
S0397,Female,B,77.9,4.2,Science,77.5,Pass
S0397,Female,B,77.9,4.2,English,57.9,Pass
S0397,Female,B,77.9,4.2,History,71.0,Pass
S0397,Female,B,77.9,4.2,CS,71.2,Pass
S0398,Male,D,91.7,3.6,Maths,82.5,Pass
S0398,Male,D,91.7,3.6,Science,98.5,Pass
S0398,Male,D,91.7,3.6,English,85.4,Pass
S0398,Male,D,91.7,3.6,History,94.1,Pass
S0398,Male,D,91.7,3.6,CS,86.1,Pass
S0399,Male,A,68.8,4.6,Maths,86.1,Pass
S0399,Male,A,68.8,4.6,Science,93.4,Pass
S0399,Male,A,68.8,4.6,English,67.5,Pass
S0399,Male,A,68.8,4.6,History,66.9,Pass
S0399,Male,A,68.8,4.6,CS,81.5,Pass
S0400,Male,C,72.8,5.2,Maths,77.3,Pass
S0400,Male,C,72.8,5.2,Science,79.5,Pass
S0400,Male,C,72.8,5.2,English,74.8,Pass
S0400,Male,C,72.8,5.2,History,71.4,Pass
S0400,Male,C,72.8,5.2,CS,93.5,Pass
S0401,Male,D,70.2,3.2,Maths,61.4,Pass
S0401,Male,D,70.2,3.2,Science,79.3,Pass
S0401,Male,D,70.2,3.2,English,77.6,Pass
S0401,Male,D,70.2,3.2,History,56.6,Pass
S0401,Male,D,70.2,3.2,CS,64.1,Pass
S0402,Female,D,50.6,3.9,Maths,61.4,Pass
S0402,Female,D,50.6,3.9,Science,73.6,Pass
S0402,Female,D,50.6,3.9,English,64.3,Pass
S0402,Female,D,50.6,3.9,History,67.1,Pass
S0402,Female,D,50.6,3.9,CS,53.4,Pass
S0403,Female,A,85.6,5.7,Maths,100.0,Pass
S0403,Female,A,85.6,5.7,Science,82.9,Pass
S0403,Female,A,85.6,5.7,English,87.2,Pass
S0403,Female,A,85.6,5.7,History,76.8,Pass
S0403,Female,A,85.6,5.7,CS,75.6,Pass
S0404,Male,D,83.7,2.3,Maths,93.9,Pass
S0404,Male,D,83.7,2.3,Science,55.6,Pass
S0404,Male,D,83.7,2.3,English,77.6,Pass
S0404,Male,D,83.7,2.3,History,62.7,Pass
S0404,Male,D,83.7,2.3,CS,70.8,Pass
S0405,Female,B,58.6,6.7,Maths,69.6,Pass
S0405,Female,B,58.6,6.7,Science,66.1,Pass
S0405,Female,B,58.6,6.7,English,76.3,Pass
S0405,Female,B,58.6,6.7,History,50.3,Pass
S0405,Female,B,58.6,6.7,CS,72.8,Pass
S0406,Female,B,85.6,2.0,Maths,73.8,Pass
S0406,Female,B,85.6,2.0,Science,61.1,Pass
S0406,Female,B,85.6,2.0,English,89.8,Pass
S0406,Female,B,85.6,2.0,History,68.7,Pass
S0406,Female,B,85.6,2.0,CS,72.3,Pass
S0407,Male,B,65.9,3.5,Maths,65.8,Pass
S0407,Male,B,65.9,3.5,Science,70.9,Pass
S0407,Male,B,65.9,3.5,English,84.8,Pass
S0407,Male,B,65.9,3.5,History,96.5,Pass
S0407,Male,B,65.9,3.5,CS,79.2,Pass
S0408,Female,C,91.2,2.6,Maths,88.4,Pass
S0408,Female,C,91.2,2.6,Science,94.7,Pass
S0408,Female,C,91.2,2.6,English,80.0,Pass
S0408,Female,C,91.2,2.6,History,93.2,Pass
S0408,Female,C,91.2,2.6,CS,85.4,Pass
S0409,Male,C,59.2,7.3,Maths,78.8,Pass
S0409,Male,C,59.2,7.3,Science,80.8,Pass
S0409,Male,C,59.2,7.3,English,59.1,Pass
S0409,Male,C,59.2,7.3,History,80.3,Pass
S0409,Male,C,59.2,7.3,CS,61.9,Pass
S0410,Female,B,86.5,3.2,Maths,61.2,Pass
S0410,Female,B,86.5,3.2,Science,79.4,Pass
S0410,Female,B,86.5,3.2,English,66.3,Pass
S0410,Female,B,86.5,3.2,History,77.4,Pass
S0410,Female,B,86.5,3.2,CS,78.8,Pass
S0411,Female,A,64.0,3.2,Maths,72.5,Pass
S0411,Female,A,64.0,3.2,Science,61.7,Pass
S0411,Female,A,64.0,3.2,English,79.7,Pass
S0411,Female,A,64.0,3.2,History,69.8,Pass
S0411,Female,A,64.0,3.2,CS,75.1,Pass
S0412,Female,D,81.7,3.4,Maths,64.4,Pass
S0412,Female,D,81.7,3.4,Science,74.6,Pass
S0412,Female,D,81.7,3.4,English,87.4,Pass
S0412,Female,D,81.7,3.4,History,86.1,Pass
S0412,Female,D,81.7,3.4,CS,68.4,Pass
S0413,Male,A,78.2,4.1,Maths,71.3,Pass
S0413,Male,A,78.2,4.1,Science,66.9,Pass
S0413,Male,A,78.2,4.1,English,70.2,Pass
S0413,Male,A,78.2,4.1,History,62.8,Pass
S0413,Male,A,78.2,4.1,CS,75.4,Pass
S0414,Female,A,67.7,3.5,Maths,78.7,Pass
S0414,Female,A,67.7,3.5,Science,64.5,Pass
S0414,Female,A,67.7,3.5,English,71.4,Pass
S0414,Female,A,67.7,3.5,History,70.1,Pass
S0414,Female,A,67.7,3.5,CS,82.9,Pass
S0415,Male,C,77.5,3.8,Maths,69.7,Pass
S0415,Male,C,77.5,3.8,Science,70.1,Pass
S0415,Male,C,77.5,3.8,English,67.4,Pass
S0415,Male,C,77.5,3.8,History,64.5,Pass
S0415,Male,C,77.5,3.8,CS,81.2,Pass
S0416,Male,B,87.7,0.5,Maths,71.0,Pass
S0416,Male,B,87.7,0.5,Science,72.9,Pass
S0416,Male,B,87.7,0.5,English,85.1,Pass
S0416,Male,B,87.7,0.5,History,85.6,Pass
S0416,Male,B,87.7,0.5,CS,55.9,Pass
S0417,Male,C,78.7,4.1,Maths,83.3,Pass
S0417,Male,C,78.7,4.1,Science,79.0,Pass
S0417,Male,C,78.7,4.1,English,72.2,Pass
S0417,Male,C,78.7,4.1,History,80.1,Pass
S0417,Male,C,78.7,4.1,CS,59.5,Pass
S0418,Female,D,85.8,4.0,Maths,93.4,Pass
S0418,Female,D,85.8,4.0,Science,83.9,Pass
S0418,Female,D,85.8,4.0,English,70.1,Pass
S0418,Female,D,85.8,4.0,History,72.9,Pass
S0418,Female,D,85.8,4.0,CS,61.8,Pass
S0419,Male,A,76.4,5.6,Maths,75.9,Pass
S0419,Male,A,76.4,5.6,Science,74.2,Pass
S0419,Male,A,76.4,5.6,English,65.8,Pass
S0419,Male,A,76.4,5.6,History,86.8,Pass
S0419,Male,A,76.4,5.6,CS,91.8,Pass
S0420,Female,B,78.4,6.0,Maths,80.2,Pass
S0420,Female,B,78.4,6.0,Science,77.4,Pass
S0420,Female,B,78.4,6.0,English,84.8,Pass
S0420,Female,B,78.4,6.0,History,80.2,Pass
S0420,Female,B,78.4,6.0,CS,69.6,Pass
S0421,Female,C,74.2,3.7,Maths,68.2,Pass
S0421,Female,C,74.2,3.7,Science,71.7,Pass
S0421,Female,C,74.2,3.7,English,77.2,Pass
S0421,Female,C,74.2,3.7,History,74.8,Pass
S0421,Female,C,74.2,3.7,CS,76.8,Pass
S0422,Male,D,85.2,5.2,Maths,65.7,Pass
S0422,Male,D,85.2,5.2,Science,87.6,Pass
S0422,Male,D,85.2,5.2,English,81.0,Pass
S0422,Male,D,85.2,5.2,History,100.0,Pass
S0422,Male,D,85.2,5.2,CS,77.1,Pass
S0423,Male,C,92.1,2.3,Maths,80.6,Pass
S0423,Male,C,92.1,2.3,Science,100.0,Pass
S0423,Male,C,92.1,2.3,English,79.3,Pass
S0423,Male,C,92.1,2.3,History,76.6,Pass
S0423,Male,C,92.1,2.3,CS,67.5,Pass
S0424,Male,B,67.0,5.2,Maths,90.7,Pass
S0424,Male,B,67.0,5.2,Science,63.8,Pass
S0424,Male,B,67.0,5.2,English,79.7,Pass
S0424,Male,B,67.0,5.2,History,70.7,Pass
S0424,Male,B,67.0,5.2,CS,73.5,Pass
S0425,Female,C,86.0,3.1,Maths,62.8,Pass
S0425,Female,C,86.0,3.1,Science,90.5,Pass
S0425,Female,C,86.0,3.1,English,74.3,Pass
S0425,Female,C,86.0,3.1,History,64.9,Pass
S0425,Female,C,86.0,3.1,CS,89.6,Pass
S0426,Female,D,95.9,2.2,Maths,73.2,Pass
S0426,Female,D,95.9,2.2,Science,81.6,Pass
S0426,Female,D,95.9,2.2,English,86.6,Pass
S0426,Female,D,95.9,2.2,History,83.0,Pass
S0426,Female,D,95.9,2.2,CS,56.3,Pass
S0427,Male,B,32.8,3.7,Maths,69.3,Pass
S0427,Male,B,32.8,3.7,Science,61.3,Pass
S0427,Male,B,32.8,3.7,English,59.0,Pass
S0427,Male,B,32.8,3.7,History,61.2,Pass
S0427,Male,B,32.8,3.7,CS,46.2,Pass
S0428,Female,D,73.5,6.1,Maths,81.2,Pass
S0428,Female,D,73.5,6.1,Science,65.6,Pass
S0428,Female,D,73.5,6.1,English,76.4,Pass
S0428,Female,D,73.5,6.1,History,80.8,Pass
S0428,Female,D,73.5,6.1,CS,90.0,Pass
S0429,Male,D,69.7,4.3,Maths,66.2,Pass
S0429,Male,D,69.7,4.3,Science,89.0,Pass
S0429,Male,D,69.7,4.3,English,83.9,Pass
S0429,Male,D,69.7,4.3,History,70.1,Pass
S0429,Male,D,69.7,4.3,CS,63.4,Pass
S0430,Female,B,68.7,6.2,Maths,63.7,Pass
S0430,Female,B,68.7,6.2,Science,80.8,Pass
S0430,Female,B,68.7,6.2,English,70.7,Pass
S0430,Female,B,68.7,6.2,History,90.1,Pass
S0430,Female,B,68.7,6.2,CS,71.3,Pass
S0431,Female,A,95.6,2.9,Maths,70.4,Pass
S0431,Female,A,95.6,2.9,Science,81.8,Pass
S0431,Female,A,95.6,2.9,English,72.6,Pass
S0431,Female,A,95.6,2.9,History,79.5,Pass
S0431,Female,A,95.6,2.9,CS,89.3,Pass
S0432,Female,D,63.3,5.6,Maths,76.3,Pass
S0432,Female,D,63.3,5.6,Science,76.3,Pass
S0432,Female,D,63.3,5.6,English,77.2,Pass
S0432,Female,D,63.3,5.6,History,58.2,Pass
S0432,Female,D,63.3,5.6,CS,79.0,Pass
S0433,Female,A,83.6,3.0,Maths,77.7,Pass
S0433,Female,A,83.6,3.0,Science,85.0,Pass
S0433,Female,A,83.6,3.0,English,82.2,Pass
S0433,Female,A,83.6,3.0,History,74.1,Pass
S0433,Female,A,83.6,3.0,CS,86.4,Pass
S0434,Female,B,64.4,4.3,Maths,70.1,Pass
S0434,Female,B,64.4,4.3,Science,75.5,Pass
S0434,Female,B,64.4,4.3,English,69.9,Pass
S0434,Female,B,64.4,4.3,History,77.6,Pass
S0434,Female,B,64.4,4.3,CS,69.2,Pass
S0435,Male,A,75.3,4.3,Maths,92.7,Pass
S0435,Male,A,75.3,4.3,Science,96.4,Pass
S0435,Male,A,75.3,4.3,English,85.0,Pass
S0435,Male,A,75.3,4.3,History,91.7,Pass
S0435,Male,A,75.3,4.3,CS,60.9,Pass
S0436,Male,C,72.3,5.0,Maths,62.5,Pass
S0436,Male,C,72.3,5.0,Science,73.5,Pass
S0436,Male,C,72.3,5.0,English,77.1,Pass
S0436,Male,C,72.3,5.0,History,74.7,Pass
S0436,Male,C,72.3,5.0,CS,60.2,Pass
S0437,Male,B,88.0,4.4,Maths,91.7,Pass
S0437,Male,B,88.0,4.4,Science,100.0,Pass
S0437,Male,B,88.0,4.4,English,92.9,Pass
S0437,Male,B,88.0,4.4,History,91.0,Pass
S0437,Male,B,88.0,4.4,CS,82.4,Pass
S0438,Male,C,79.3,2.9,Maths,66.1,Pass
S0438,Male,C,79.3,2.9,Science,75.3,Pass
S0438,Male,C,79.3,2.9,English,95.6,Pass
S0438,Male,C,79.3,2.9,History,71.0,Pass
S0438,Male,C,79.3,2.9,CS,70.0,Pass
S0439,Female,D,83.3,5.3,Maths,91.7,Pass
S0439,Female,D,83.3,5.3,Science,92.4,Pass
S0439,Female,D,83.3,5.3,English,72.2,Pass
S0439,Female,D,83.3,5.3,History,78.0,Pass
S0439,Female,D,83.3,5.3,CS,75.6,Pass
S0440,Female,D,81.4,6.6,Maths,83.3,Pass
S0440,Female,D,81.4,6.6,Science,93.7,Pass
S0440,Female,D,81.4,6.6,English,74.6,Pass
S0440,Female,D,81.4,6.6,History,93.5,Pass
S0440,Female,D,81.4,6.6,CS,83.6,Pass
S0441,Female,D,89.9,3.1,Maths,100.0,Pass
S0441,Female,D,89.9,3.1,Science,81.4,Pass
S0441,Female,D,89.9,3.1,English,77.2,Pass
S0441,Female,D,89.9,3.1,History,84.0,Pass
S0441,Female,D,89.9,3.1,CS,74.8,Pass
S0442,Male,A,93.6,1.2,Maths,57.6,Pass
S0442,Male,A,93.6,1.2,Science,73.2,Pass
S0442,Male,A,93.6,1.2,English,73.0,Pass
S0442,Male,A,93.6,1.2,History,59.7,Pass
S0442,Male,A,93.6,1.2,CS,74.9,Pass
S0443,Female,B,88.5,4.7,Maths,60.4,Pass
S0443,Female,B,88.5,4.7,Science,77.6,Pass
S0443,Female,B,88.5,4.7,English,83.5,Pass
S0443,Female,B,88.5,4.7,History,82.0,Pass
S0443,Female,B,88.5,4.7,CS,76.9,Pass
S0444,Male,A,72.7,3.5,Maths,73.0,Pass
S0444,Male,A,72.7,3.5,Science,66.0,Pass
S0444,Male,A,72.7,3.5,English,73.9,Pass
S0444,Male,A,72.7,3.5,History,74.4,Pass
S0444,Male,A,72.7,3.5,CS,64.8,Pass
S0445,Male,D,85.8,3.8,Maths,81.0,Pass
S0445,Male,D,85.8,3.8,Science,81.0,Pass
S0445,Male,D,85.8,3.8,English,76.7,Pass
S0445,Male,D,85.8,3.8,History,100.0,Pass
S0445,Male,D,85.8,3.8,CS,76.9,Pass
S0446,Female,C,88.9,4.8,Maths,78.6,Pass
S0446,Female,C,88.9,4.8,Science,77.1,Pass
S0446,Female,C,88.9,4.8,English,71.6,Pass
S0446,Female,C,88.9,4.8,History,88.2,Pass
S0446,Female,C,88.9,4.8,CS,74.5,Pass
S0447,Female,B,83.3,3.3,Maths,70.9,Pass
S0447,Female,B,83.3,3.3,Science,71.2,Pass
S0447,Female,B,83.3,3.3,English,66.8,Pass
S0447,Female,B,83.3,3.3,History,59.1,Pass
S0447,Female,B,83.3,3.3,CS,72.0,Pass
S0448,Female,C,69.7,3.6,Maths,81.8,Pass
S0448,Female,C,69.7,3.6,Science,75.1,Pass
S0448,Female,C,69.7,3.6,English,88.7,Pass
S0448,Female,C,69.7,3.6,History,80.6,Pass
S0448,Female,C,69.7,3.6,CS,78.3,Pass
S0449,Male,C,90.9,3.8,Maths,98.8,Pass
S0449,Male,C,90.9,3.8,Science,79.0,Pass
S0449,Male,C,90.9,3.8,English,80.6,Pass
S0449,Male,C,90.9,3.8,History,79.9,Pass
S0449,Male,C,90.9,3.8,CS,95.4,Pass
S0450,Female,B,78.2,6.2,Maths,80.9,Pass
S0450,Female,B,78.2,6.2,Science,74.4,Pass
S0450,Female,B,78.2,6.2,English,86.8,Pass
S0450,Female,B,78.2,6.2,History,72.7,Pass
S0450,Female,B,78.2,6.2,CS,86.2,Pass
S0451,Male,B,89.6,4.0,Maths,84.1,Pass
S0451,Male,B,89.6,4.0,Science,78.1,Pass
S0451,Male,B,89.6,4.0,English,85.6,Pass
S0451,Male,B,89.6,4.0,History,65.1,Pass
S0451,Male,B,89.6,4.0,CS,81.6,Pass
S0452,Female,A,68.5,2.1,Maths,65.2,Pass
S0452,Female,A,68.5,2.1,Science,98.5,Pass
S0452,Female,A,68.5,2.1,English,71.4,Pass
S0452,Female,A,68.5,2.1,History,63.9,Pass
S0452,Female,A,68.5,2.1,CS,56.0,Pass
S0453,Female,B,81.9,2.2,Maths,87.0,Pass
S0453,Female,B,81.9,2.2,Science,70.5,Pass
S0453,Female,B,81.9,2.2,English,66.1,Pass
S0453,Female,B,81.9,2.2,History,77.4,Pass
S0453,Female,B,81.9,2.2,CS,80.5,Pass
S0454,Male,B,89.8,4.2,Maths,86.7,Pass
S0454,Male,B,89.8,4.2,Science,80.6,Pass
S0454,Male,B,89.8,4.2,English,82.0,Pass
S0454,Male,B,89.8,4.2,History,82.7,Pass
S0454,Male,B,89.8,4.2,CS,83.7,Pass
S0455,Male,D,94.0,2.3,Maths,82.1,Pass
S0455,Male,D,94.0,2.3,Science,88.8,Pass
S0455,Male,D,94.0,2.3,English,78.4,Pass
S0455,Male,D,94.0,2.3,History,69.6,Pass
S0455,Male,D,94.0,2.3,CS,76.4,Pass
S0456,Male,D,82.7,1.7,Maths,80.7,Pass
S0456,Male,D,82.7,1.7,Science,55.3,Pass
S0456,Male,D,82.7,1.7,English,55.3,Pass
S0456,Male,D,82.7,1.7,History,82.3,Pass
S0456,Male,D,82.7,1.7,CS,88.3,Pass
S0457,Female,D,92.1,5.0,Maths,69.9,Pass
S0457,Female,D,92.1,5.0,Science,83.5,Pass
S0457,Female,D,92.1,5.0,English,78.5,Pass
S0457,Female,D,92.1,5.0,History,79.9,Pass
S0457,Female,D,92.1,5.0,CS,85.6,Pass
S0458,Male,A,90.3,5.0,Maths,69.2,Pass
S0458,Male,A,90.3,5.0,Science,71.1,Pass
S0458,Male,A,90.3,5.0,English,79.1,Pass
S0458,Male,A,90.3,5.0,History,80.7,Pass
S0458,Male,A,90.3,5.0,CS,70.9,Pass
